X,Y
607.4889867841409,0.13293132328308208
637.885462555066,0.13212730318257956
637.885462555066,0.1340033500837521
640.5286343612335,0.1340033500837521
641.8502202643172,0.13373534338358462
641.8502202643172,0.1331993299832496
640.5286343612335,0.13293132328308208
640.5286343612335,0.13212730318257956
688.1057268722467,0.12408710217755445
688.1057268722467,0.12489112227805696
689.4273127753304,0.12515912897822445
689.4273127753304,0.12542713567839198
692.0704845814978,0.12542713567839198
692.0704845814978,0.12408710217755445
677.5330396475771,0.1085427135678392
677.5330396475771,0.1141708542713568
681.4977973568282,0.1141708542713568
681.4977973568282,0.11202680067001676
680.1762114537445,0.11175879396984925
680.1762114537445,0.1085427135678392
754.1850220264317,0.10345058626465663
754.1850220264317,0.10371859296482414
752.863436123348,0.10398659966499163
752.863436123348,0.10452261306532665
755.5066079295154,0.10452261306532665
756.8281938325991,0.10479061976549414
759.4713656387665,0.10479061976549414
759.4713656387665,0.10452261306532665
760.7929515418502,0.10425460636515914
763.4361233480176,0.10425460636515914
763.4361233480176,0.10345058626465663
760.7929515418502,0.10345058626465663
758.1497797356828,0.10398659966499163
756.8281938325991,0.10371859296482414
756.8281938325991,0.10345058626465663
738.3259911894273,0.10264656616415412
738.3259911894273,0.10318257956448912
737.0044052863436,0.10345058626465663
735.6828193832599,0.10345058626465663
735.6828193832599,0.10371859296482414
734.3612334801762,0.10398659966499163
733.0396475770925,0.10398659966499163
733.0396475770925,0.10479061976549414
735.6828193832599,0.10479061976549414
735.6828193832599,0.10452261306532665
737.0044052863436,0.10425460636515914
739.647577092511,0.10425460636515914
739.647577092511,0.10371859296482414
740.9691629955947,0.10345058626465663
740.9691629955947,0.10264656616415412
787.2246696035243,0.09916247906197656
785.9030837004406,0.09943048576214407
785.9030837004406,0.09996649916247907
788.546255506608,0.09996649916247907
789.8678414096917,0.09969849246231156
789.8678414096917,0.09916247906197656
793.8325991189428,0.09862646566164154
792.5110132158591,0.09889447236180905
792.5110132158591,0.09943048576214407
796.4757709251102,0.09943048576214407
797.7973568281939,0.09916247906197656
797.7973568281939,0.09862646566164154
718.5022026431718,0.09755443886097154
718.5022026431718,0.10077051926298158
719.8237885462555,0.10103852596314909
722.4669603524229,0.10103852596314909
722.4669603524229,0.09755443886097154
800.4405286343613,0.09407035175879398
800.4405286343613,0.0948743718592965
803.0837004405287,0.0948743718592965
803.0837004405287,0.09407035175879398
807.0484581497798,0.09353433835845897
807.0484581497798,0.09433835845896148
809.6916299559472,0.09433835845896148
809.6916299559472,0.09353433835845897
727.7533039647577,0.09353433835845897
727.7533039647577,0.09809045226130654
729.0748898678414,0.09835845896147405
729.0748898678414,0.09943048576214407
731.7180616740088,0.09943048576214407
731.7180616740088,0.09594639865996651
730.3964757709251,0.095678391959799
730.3964757709251,0.09353433835845897
818.9427312775331,0.09273031825795645
817.6211453744494,0.09299832495812396
817.6211453744494,0.09380234505862647
824.2290748898679,0.09380234505862647
824.2290748898679,0.09273031825795645
715.8590308370044,0.09165829145728643
715.8590308370044,0.09219430485762145
714.5374449339207,0.09246231155778896
714.5374449339207,0.09594639865996651
718.5022026431718,0.09594639865996651
718.5022026431718,0.09165829145728643
837.4449339207049,0.08147403685092128
837.4449339207049,0.08388609715242881
840.0881057268723,0.08388609715242881
840.0881057268723,0.08147403685092128
841.4096916299559,0.07932998324958125
841.4096916299559,0.07986599664991625
840.0881057268723,0.08013400335008376
838.7665198237885,0.08013400335008376
838.7665198237885,0.08067001675041877
844.0528634361233,0.08067001675041877
844.0528634361233,0.07932998324958125
853.3039647577093,0.07718592964824121
853.3039647577093,0.07798994974874372
854.6255506607929,0.07825795644891123
854.6255506607929,0.07906197654941374
858.5903083700441,0.07906197654941374
858.5903083700441,0.07798994974874372
857.2687224669603,0.07772194304857623
857.2687224669603,0.07718592964824121
846.6960352422907,0.07289782244556114
846.6960352422907,0.07316582914572865
845.3744493392071,0.07343383584589615
845.3744493392071,0.07611390284757119
848.0176211453745,0.07611390284757119
849.3392070484581,0.0758458961474037
849.3392070484581,0.07477386934673368
850.6607929515419,0.07450586264656617
853.3039647577093,0.07450586264656617
853.3039647577093,0.07316582914572865
851.9823788546255,0.07289782244556114
873.1277533039647,0.07155778894472363
873.1277533039647,0.07396984924623116
874.4493392070485,0.07396984924623116
875.7709251101321,0.07423785594639867
878.4140969162995,0.07423785594639867
879.7356828193833,0.07396984924623116
881.0572687224669,0.07396984924623116
881.0572687224669,0.07155778894472363
878.4140969162995,0.07155778894472363
878.4140969162995,0.07236180904522614
877.0925110132159,0.07262981574539364
875.7709251101321,0.07236180904522614
875.7709251101321,0.07155778894472363
832.1585903083701,0.07075376884422112
832.1585903083701,0.07236180904522614
837.4449339207049,0.07236180904522614
837.4449339207049,0.07182579564489112
836.1233480176211,0.07155778894472363
836.1233480176211,0.07075376884422112
892.9515418502203,0.0702177554438861
892.9515418502203,0.07128978224455612
891.6299559471365,0.07155778894472363
891.6299559471365,0.07209380234505863
895.5947136563877,0.07209380234505863
895.5947136563877,0.0702177554438861
912.7753303964757,0.06700167504187605
912.7753303964757,0.06753768844221106
916.7400881057268,0.06753768844221106
916.7400881057268,0.06700167504187605
937.885462555066,0.04984924623115578
937.885462555066,0.05494137353433836
940.5286343612335,0.05494137353433836
940.5286343612335,0.051993299832495815
941.8502202643172,0.051725293132328314
941.8502202643172,0.04984924623115578
957.7092511013216,0.0444891122278057
957.7092511013216,0.045293132328308214
960.352422907489,0.045293132328308214
960.352422907489,0.0444891122278057
947.136563876652,0.04207705192629816
947.136563876652,0.04261306532663317
945.8149779735683,0.04288107202680067
944.4933920704846,0.04261306532663317
941.8502202643172,0.04261306532663317
941.8502202643172,0.045025125628140705
945.8149779735683,0.045025125628140705
945.8149779735683,0.04395309882747069
948.4581497797357,0.04341708542713568
948.4581497797357,0.04288107202680067
949.7797356828194,0.04261306532663317
949.7797356828194,0.04207705192629816
932.5991189427313,0.037252931323283084
932.5991189427313,0.039664991624790626
935.2422907488987,0.039664991624790626
935.2422907488987,0.037252931323283084
951.1013215859031,0.03644891122278057
951.1013215859031,0.038592964824120606
953.7444933920705,0.038592964824120606
953.7444933920705,0.03644891122278057
764.7577092511013,0.01393634840871022
764.7577092511013,0.05520938023450587
767.4008810572687,0.05520938023450587
768.7224669603524,0.05547738693467337
771.3656387665199,0.05547738693467337
771.3656387665199,0.044757118927973204
770.0440528634361,0.0444891122278057
770.0440528634361,0.030284757118927978
768.7224669603524,0.030016750418760473
768.7224669603524,0.02787269681742044
767.4008810572687,0.027604690117252934
767.4008810572687,0.01393634840871022
981.4977973568282,0.01018425460636516
981.4977973568282,0.01206030150753769
984.1409691629956,0.01206030150753769
984.1409691629956,0.01018425460636516
985.4625550660793,0.00509212730318258
985.4625550660793,0.0061641541038525965
990.7488986784141,0.0061641541038525965
992.0704845814978,0.0064321608040201015
992.0704845814978,0.006700167504187606
994.7136563876652,0.006700167504187606
994.7136563876652,0.0061641541038525965
993.3920704845815,0.0061641541038525965
992.0704845814978,0.005896147403685092
992.0704845814978,0.005628140703517588
990.7488986784141,0.005360134003350084
989.4273127753304,0.005360134003350084
988.1057268722467,0.00509212730318258
977.5330396475771,0.002680067001675042
977.5330396475771,0.002948073701842546
976.2114537444934,0.0032160804020100507
976.2114537444934,0.003752093802345059
980.1762114537445,0.003752093802345059
980.1762114537445,0.002680067001675042
996.0352422907489,0.0
996.0352422907489,0.001340033500837521
998.6784140969163,0.001340033500837521
1000.0,0.0010720268006700168
1000.0,0.0
